position,style,point_id,x_m,y_m,weight,x_norm,y_norm,pitch_length_m,pitch_width_m,data_type
RB,Attacking,71,80.287,49.209,1.241,0.76464,0.72366,105,68,synthetic_role_based_positional_model
RB,Attacking,72,20.896,67.5,0.304,0.19901,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,73,43.791,43.684,0.584,0.41706,0.64241,105,68,synthetic_role_based_positional_model
RB,Attacking,74,36.85,59.487,1.199,0.35095,0.87481,105,68,synthetic_role_based_positional_model
RB,Attacking,75,85.523,64.574,0.598,0.8145,0.94962,105,68,synthetic_role_based_positional_model
RB,Attacking,76,81.914,44.345,1.187,0.78013,0.65213,105,68,synthetic_role_based_positional_model
RB,Attacking,77,17.055,54.003,0.15,0.16243,0.79416,105,68,synthetic_role_based_positional_model
RB,Attacking,78,61.215,58.618,0.991,0.583,0.86203,105,68,synthetic_role_based_positional_model
RB,Attacking,79,35.179,49.096,0.987,0.33504,0.722,105,68,synthetic_role_based_positional_model
RB,Attacking,80,46.05,62.168,0.769,0.43857,0.91424,105,68,synthetic_role_based_positional_model
RB,Attacking,81,48.65,50.032,1.248,0.46333,0.73576,105,68,synthetic_role_based_positional_model
RB,Attacking,82,89.105,49.516,0.991,0.84862,0.72818,105,68,synthetic_role_based_positional_model
RB,Attacking,83,93.745,67.5,0.15,0.89281,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,84,29.904,60.501,1.076,0.2848,0.88972,105,68,synthetic_role_based_positional_model
RB,Attacking,85,49.658,57.407,1.078,0.47293,0.84422,105,68,synthetic_role_based_positional_model
RB,Attacking,86,63.403,50.353,0.998,0.60384,0.74049,105,68,synthetic_role_based_positional_model
RB,Attacking,87,47.273,40.328,0.949,0.45022,0.59306,105,68,synthetic_role_based_positional_model
RB,Attacking,88,57.205,51.267,0.865,0.54481,0.75393,105,68,synthetic_role_based_positional_model
RB,Attacking,89,34.541,61.953,0.521,0.32896,0.91107,105,68,synthetic_role_based_positional_model
RB,Attacking,90,74.498,63.499,0.958,0.7095,0.93381,105,68,synthetic_role_based_positional_model
RB,Attacking,91,61.196,47.89,0.94,0.58282,0.70426,105,68,synthetic_role_based_positional_model
RB,Attacking,92,55.254,47.624,1.2,0.52623,0.70035,105,68,synthetic_role_based_positional_model
RB,Attacking,93,63.715,60.455,1.209,0.60681,0.88904,105,68,synthetic_role_based_positional_model
RB,Attacking,94,22.354,56.384,0.909,0.2129,0.82918,105,68,synthetic_role_based_positional_model
RB,Attacking,95,82.567,58.029,1.015,0.78635,0.85337,105,68,synthetic_role_based_positional_model
RB,Attacking,96,49.651,60.754,0.888,0.47287,0.89344,105,68,synthetic_role_based_positional_model
RB,Attacking,97,68.422,61.79,1.107,0.65164,0.90868,105,68,synthetic_role_based_positional_model
RB,Attacking,98,70.265,49.484,1.181,0.66919,0.72771,105,68,synthetic_role_based_positional_model
RB,Attacking,99,52.366,59.763,0.946,0.49872,0.87887,105,68,synthetic_role_based_positional_model
RB,Attacking,100,84.083,45.783,1.171,0.80079,0.67328,105,68,synthetic_role_based_positional_model
RB,Attacking,101,59.123,47.778,0.823,0.56308,0.70262,105,68,synthetic_role_based_positional_model
RB,Attacking,102,62.66,35.833,0.15,0.59676,0.52696,105,68,synthetic_role_based_positional_model
RB,Attacking,103,68.119,52.118,1.214,0.64875,0.76644,105,68,synthetic_role_based_positional_model
RB,Attacking,104,84.183,55.994,0.984,0.80174,0.82344,105,68,synthetic_role_based_positional_model
RB,Attacking,105,42.344,28.856,0.15,0.40328,0.42435,105,68,synthetic_role_based_positional_model
RB,Attacking,106,52.991,44.563,1.147,0.50468,0.65534,105,68,synthetic_role_based_positional_model
RB,Attacking,107,73.572,49.489,1.182,0.70069,0.72778,105,68,synthetic_role_based_positional_model
RB,Attacking,108,77.027,51.617,1.19,0.73359,0.75907,105,68,synthetic_role_based_positional_model
RB,Attacking,109,52.961,35.221,0.557,0.50439,0.51796,105,68,synthetic_role_based_positional_model
RB,Attacking,110,74.563,62.053,0.932,0.71012,0.91254,105,68,synthetic_role_based_positional_model
RB,Attacking,111,88.488,49.301,0.15,0.84274,0.72501,105,68,synthetic_role_based_positional_model
RB,Attacking,112,46.997,50.576,1.238,0.44759,0.74376,105,68,synthetic_role_based_positional_model
RB,Attacking,113,76.832,52.435,1.177,0.73173,0.7711,105,68,synthetic_role_based_positional_model
RB,Attacking,114,39.467,53.96,1.07,0.37588,0.79353,105,68,synthetic_role_based_positional_model
RB,Attacking,115,67.429,56.096,1.202,0.64218,0.82494,105,68,synthetic_role_based_positional_model
RB,Attacking,116,33.689,58.866,1.191,0.32085,0.86568,105,68,synthetic_role_based_positional_model
RB,Attacking,117,52.001,62.019,0.83,0.49525,0.91204,105,68,synthetic_role_based_positional_model
RB,Attacking,118,43.493,60.285,1.133,0.41422,0.88654,105,68,synthetic_role_based_positional_model
RB,Attacking,119,88.918,47.135,0.63,0.84684,0.69316,105,68,synthetic_role_based_positional_model
RB,Attacking,120,70.529,60.56,1.112,0.6717,0.89059,105,68,synthetic_role_based_positional_model
RB,Attacking,121,72.672,67.5,0.692,0.69211,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,122,65.329,45.315,0.903,0.62218,0.6664,105,68,synthetic_role_based_positional_model
RB,Attacking,123,71.946,55.904,0.932,0.6852,0.82212,105,68,synthetic_role_based_positional_model
RB,Attacking,124,73.025,66.675,0.742,0.69548,0.98051,105,68,synthetic_role_based_positional_model
RB,Attacking,125,62.769,56.126,1.227,0.5978,0.82538,105,68,synthetic_role_based_positional_model
RB,Attacking,126,54.876,53.697,1.179,0.52263,0.78966,105,68,synthetic_role_based_positional_model
RB,Attacking,127,38.927,54.642,1.241,0.37073,0.80356,105,68,synthetic_role_based_positional_model
RB,Attacking,128,47.722,50.148,0.979,0.4545,0.73747,105,68,synthetic_role_based_positional_model
RB,Attacking,129,48.353,55.298,1.06,0.4605,0.81321,105,68,synthetic_role_based_positional_model
RB,Attacking,130,72.073,37.139,0.362,0.68641,0.54616,105,68,synthetic_role_based_positional_model
RB,Attacking,131,47.909,61.213,1.003,0.45628,0.90019,105,68,synthetic_role_based_positional_model
RB,Attacking,132,57.708,65.092,1.038,0.5496,0.95724,105,68,synthetic_role_based_positional_model
RB,Attacking,133,68.181,52.08,0.15,0.64934,0.76588,105,68,synthetic_role_based_positional_model
RB,Attacking,134,65.924,57.101,1.205,0.62785,0.83972,105,68,synthetic_role_based_positional_model
RB,Attacking,135,68.617,66.931,0.837,0.6535,0.98428,105,68,synthetic_role_based_positional_model
RB,Attacking,136,71.038,62.204,1.038,0.67655,0.91476,105,68,synthetic_role_based_positional_model
RB,Attacking,137,58.743,52.158,1.109,0.55946,0.76703,105,68,synthetic_role_based_positional_model
RB,Attacking,138,61.497,67.5,0.498,0.58569,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,139,35.923,60.354,0.68,0.34212,0.88756,105,68,synthetic_role_based_positional_model
RB,Attacking,140,86.512,46.333,1.102,0.82392,0.68137,105,68,synthetic_role_based_positional_model
RB,Attacking,141,36.004,45.486,0.955,0.3429,0.66891,105,68,synthetic_role_based_positional_model
RB,Attacking,142,78.012,50.422,0.632,0.74297,0.7415,105,68,synthetic_role_based_positional_model
RB,Attacking,143,51.204,63.401,1.039,0.48766,0.93237,105,68,synthetic_role_based_positional_model
RB,Attacking,144,50.631,60.824,1.114,0.4822,0.89447,105,68,synthetic_role_based_positional_model
RB,Attacking,145,55.794,57.133,1.226,0.53137,0.84019,105,68,synthetic_role_based_positional_model
RB,Attacking,146,36.813,60.777,1.155,0.3506,0.89378,105,68,synthetic_role_based_positional_model
RB,Attacking,147,70.217,53.658,1.244,0.66873,0.78909,105,68,synthetic_role_based_positional_model
RB,Attacking,148,70.984,57.944,0.532,0.67604,0.85212,105,68,synthetic_role_based_positional_model
RB,Attacking,149,52.92,38.969,0.86,0.504,0.57307,105,68,synthetic_role_based_positional_model
RB,Attacking,150,59.705,47.327,1.116,0.56862,0.69599,105,68,synthetic_role_based_positional_model
RB,Attacking,151,40.845,59.645,1.185,0.389,0.87713,105,68,synthetic_role_based_positional_model
RB,Attacking,152,70.97,42.002,0.53,0.6759,0.61768,105,68,synthetic_role_based_positional_model
RB,Attacking,153,70.218,62.249,1.053,0.66874,0.91543,105,68,synthetic_role_based_positional_model
RB,Attacking,154,73.727,52.652,1.239,0.70216,0.77429,105,68,synthetic_role_based_positional_model
RB,Attacking,155,82.215,43.062,1.148,0.783,0.63326,105,68,synthetic_role_based_positional_model
RB,Attacking,156,38.245,43.63,0.625,0.36424,0.64162,105,68,synthetic_role_based_positional_model
RB,Attacking,157,41.751,54.821,1.097,0.39763,0.80619,105,68,synthetic_role_based_positional_model
RB,Attacking,158,40.327,65.191,0.418,0.38407,0.95869,105,68,synthetic_role_based_positional_model
RB,Attacking,159,57.855,66.499,0.95,0.551,0.97793,105,68,synthetic_role_based_positional_model
RB,Attacking,160,80.401,42.185,1.139,0.76572,0.62037,105,68,synthetic_role_based_positional_model
RB,Attacking,161,81.126,61.405,0.675,0.77263,0.90301,105,68,synthetic_role_based_positional_model
RB,Attacking,162,72.042,47.869,1.133,0.68611,0.70396,105,68,synthetic_role_based_positional_model
RB,Attacking,163,65.582,42.861,0.794,0.62459,0.63031,105,68,synthetic_role_based_positional_model
RB,Attacking,164,42.187,51.948,1.166,0.40178,0.76394,105,68,synthetic_role_based_positional_model
RB,Attacking,165,76.595,54.785,1.213,0.72948,0.80566,105,68,synthetic_role_based_positional_model
RB,Attacking,166,64.863,50.408,1.125,0.61774,0.74129,105,68,synthetic_role_based_positional_model
RB,Attacking,167,58.292,64.914,0.567,0.55516,0.95462,105,68,synthetic_role_based_positional_model
RB,Attacking,168,96.876,39.322,0.226,0.92263,0.57826,105,68,synthetic_role_based_positional_model
RB,Attacking,169,38.593,50.048,1.096,0.36755,0.736,105,68,synthetic_role_based_positional_model
RB,Attacking,170,54.169,36.712,0.678,0.5159,0.53988,105,68,synthetic_role_based_positional_model
RB,Attacking,171,66.408,63.487,1.079,0.63246,0.93363,105,68,synthetic_role_based_positional_model
RB,Attacking,172,64.17,47.395,0.706,0.61114,0.69699,105,68,synthetic_role_based_positional_model
RB,Attacking,173,76.277,49.526,1.157,0.72645,0.72832,105,68,synthetic_role_based_positional_model
RB,Attacking,174,72.189,62.432,0.994,0.68751,0.91812,105,68,synthetic_role_based_positional_model
RB,Attacking,175,69.05,56.124,1.139,0.65762,0.82535,105,68,synthetic_role_based_positional_model
RB,Attacking,176,37.527,50.286,1.066,0.3574,0.7395,105,68,synthetic_role_based_positional_model
RB,Attacking,177,39.782,56.112,1.246,0.37888,0.82518,105,68,synthetic_role_based_positional_model
RB,Attacking,178,60.675,58.394,0.512,0.57786,0.85874,105,68,synthetic_role_based_positional_model
RB,Attacking,179,52.253,59.568,0.916,0.49765,0.876,105,68,synthetic_role_based_positional_model
RB,Attacking,180,68.113,51.149,1.2,0.6487,0.75219,105,68,synthetic_role_based_positional_model
RB,Attacking,181,79.717,42.447,0.734,0.75921,0.62422,105,68,synthetic_role_based_positional_model
RB,Attacking,182,37.962,67.5,0.71,0.36154,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,183,57.644,41.763,0.167,0.54899,0.61416,105,68,synthetic_role_based_positional_model
RB,Attacking,184,53.464,52.083,1.222,0.50918,0.76593,105,68,synthetic_role_based_positional_model
RB,Attacking,185,65.634,57.983,1.133,0.62509,0.85269,105,68,synthetic_role_based_positional_model
RB,Attacking,186,25.594,52.203,0.977,0.24375,0.76769,105,68,synthetic_role_based_positional_model
RB,Attacking,187,70.882,50.201,0.862,0.67507,0.73825,105,68,synthetic_role_based_positional_model
RB,Attacking,188,75.672,44.956,0.265,0.72069,0.66112,105,68,synthetic_role_based_positional_model
RB,Attacking,189,33.754,63.863,0.973,0.32147,0.93916,105,68,synthetic_role_based_positional_model
RB,Attacking,190,42.173,40.957,0.922,0.40165,0.60231,105,68,synthetic_role_based_positional_model
RB,Attacking,191,83.263,56.231,0.993,0.79298,0.82693,105,68,synthetic_role_based_positional_model
RB,Attacking,192,43.553,67.5,0.561,0.41479,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,193,36.045,52.134,1.184,0.34329,0.76668,105,68,synthetic_role_based_positional_model
RB,Attacking,194,93.716,48.348,0.371,0.89253,0.711,105,68,synthetic_role_based_positional_model
RB,Attacking,195,72.961,53.129,0.954,0.69487,0.78131,105,68,synthetic_role_based_positional_model
RB,Attacking,196,57.481,63.898,0.595,0.54744,0.93968,105,68,synthetic_role_based_positional_model
RB,Attacking,197,85.607,31.03,0.242,0.8153,0.45632,105,68,synthetic_role_based_positional_model
RB,Attacking,198,87.93,54.048,0.939,0.83743,0.79482,105,68,synthetic_role_based_positional_model
RB,Attacking,199,50.964,50.327,1.249,0.48537,0.7401,105,68,synthetic_role_based_positional_model
RB,Attacking,200,78.329,60.316,1.059,0.74599,0.887,105,68,synthetic_role_based_positional_model
RB,Attacking,201,58.371,40.835,0.905,0.55591,0.60051,105,68,synthetic_role_based_positional_model
RB,Attacking,202,35.76,59.594,1.19,0.34057,0.87638,105,68,synthetic_role_based_positional_model
RB,Attacking,203,93.266,33.996,0.15,0.88825,0.49994,105,68,synthetic_role_based_positional_model
RB,Attacking,204,72.235,42.748,0.854,0.68795,0.62865,105,68,synthetic_role_based_positional_model
RB,Attacking,205,60.005,57.073,0.975,0.57148,0.83931,105,68,synthetic_role_based_positional_model
RB,Attacking,206,73.078,50.177,1.202,0.69598,0.7379,105,68,synthetic_role_based_positional_model
RB,Attacking,207,69.292,63.169,0.268,0.65992,0.92896,105,68,synthetic_role_based_positional_model
RB,Attacking,208,33.819,56.169,1.226,0.32209,0.82601,105,68,synthetic_role_based_positional_model
RB,Attacking,209,80.053,67.249,0.15,0.76241,0.98896,105,68,synthetic_role_based_positional_model
RB,Attacking,210,31.585,51.329,0.843,0.30081,0.75484,105,68,synthetic_role_based_positional_model
RB,Attacking,211,43.709,50.152,1.203,0.41628,0.73753,105,68,synthetic_role_based_positional_model
RB,Attacking,212,65.424,57.9,1.215,0.62309,0.85147,105,68,synthetic_role_based_positional_model
RB,Attacking,213,42.6,64.178,0.948,0.40571,0.94379,105,68,synthetic_role_based_positional_model
RB,Attacking,214,53.609,67.5,0.833,0.51056,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,215,81.201,47.707,0.986,0.77334,0.70157,105,68,synthetic_role_based_positional_model
RB,Attacking,216,56.811,55.503,1.1,0.54106,0.81622,105,68,synthetic_role_based_positional_model
RB,Attacking,217,83.572,33.375,0.53,0.79592,0.49081,105,68,synthetic_role_based_positional_model
RB,Attacking,218,22.537,50.581,0.798,0.21464,0.74384,105,68,synthetic_role_based_positional_model
RB,Attacking,219,55.681,53.618,1.15,0.5303,0.7885,105,68,synthetic_role_based_positional_model
RB,Attacking,220,64.53,43.634,0.673,0.61457,0.64168,105,68,synthetic_role_based_positional_model
RB,Attacking,221,56.235,42.17,1.012,0.53557,0.62015,105,68,synthetic_role_based_positional_model
RB,Attacking,222,70.003,63.135,1.024,0.6667,0.92846,105,68,synthetic_role_based_positional_model
RB,Attacking,223,76.858,37.039,0.312,0.73198,0.54469,105,68,synthetic_role_based_positional_model
RB,Attacking,224,71.743,54.843,1.046,0.68327,0.80651,105,68,synthetic_role_based_positional_model
RB,Attacking,225,76.127,54.381,1.221,0.72502,0.79972,105,68,synthetic_role_based_positional_model
RB,Attacking,226,62.974,52.906,1.134,0.59975,0.77803,105,68,synthetic_role_based_positional_model
RB,Attacking,227,62.623,48.168,0.998,0.59641,0.70835,105,68,synthetic_role_based_positional_model
RB,Attacking,228,31.667,60.727,1.103,0.30159,0.89304,105,68,synthetic_role_based_positional_model
RB,Attacking,229,67.084,47.273,0.898,0.6389,0.69519,105,68,synthetic_role_based_positional_model
RB,Attacking,230,37.111,62.542,1.074,0.35344,0.91974,105,68,synthetic_role_based_positional_model
RB,Attacking,231,67.581,50.345,1.176,0.64363,0.74037,105,68,synthetic_role_based_positional_model
RB,Attacking,232,41.653,62.629,0.764,0.3967,0.92101,105,68,synthetic_role_based_positional_model
RB,Attacking,233,57.216,64.106,1.089,0.54491,0.94274,105,68,synthetic_role_based_positional_model
RB,Attacking,234,36.672,45.5,0.976,0.34926,0.66912,105,68,synthetic_role_based_positional_model
RB,Attacking,235,28.933,62.204,0.979,0.27555,0.91476,105,68,synthetic_role_based_positional_model
RB,Attacking,236,79.933,54.336,1.122,0.76127,0.79906,105,68,synthetic_role_based_positional_model
RB,Attacking,237,92.168,53.304,0.576,0.87779,0.78388,105,68,synthetic_role_based_positional_model
RB,Attacking,238,68.502,55.139,1.131,0.6524,0.81087,105,68,synthetic_role_based_positional_model
RB,Attacking,239,58.342,44.052,1.057,0.55564,0.64782,105,68,synthetic_role_based_positional_model
RB,Attacking,240,62.653,59.056,1.026,0.5967,0.86847,105,68,synthetic_role_based_positional_model
RB,Attacking,241,66.958,59.085,1.127,0.6377,0.8689,105,68,synthetic_role_based_positional_model
RB,Attacking,242,66.743,41.269,0.15,0.63565,0.6069,105,68,synthetic_role_based_positional_model
RB,Attacking,243,70.306,58.884,1.121,0.66958,0.86594,105,68,synthetic_role_based_positional_model
RB,Attacking,244,79.102,44.215,0.867,0.75335,0.65022,105,68,synthetic_role_based_positional_model
RB,Attacking,245,63.259,57.674,1.082,0.60247,0.84815,105,68,synthetic_role_based_positional_model
RB,Attacking,246,41.332,57.935,0.838,0.39364,0.85199,105,68,synthetic_role_based_positional_model
RB,Attacking,247,36.674,61.305,0.562,0.34928,0.90154,105,68,synthetic_role_based_positional_model
RB,Attacking,248,73.492,44.019,1.126,0.69992,0.64734,105,68,synthetic_role_based_positional_model
RB,Attacking,249,65.71,45.818,0.903,0.62581,0.67379,105,68,synthetic_role_based_positional_model
RB,Attacking,250,39.031,57.277,1.242,0.37172,0.84231,105,68,synthetic_role_based_positional_model
RB,Attacking,251,33.915,57.464,0.77,0.323,0.84506,105,68,synthetic_role_based_positional_model
RB,Attacking,252,81.134,44.143,0.808,0.7727,0.64916,105,68,synthetic_role_based_positional_model
RB,Attacking,253,19.596,58.371,0.757,0.18663,0.8584,105,68,synthetic_role_based_positional_model
RB,Attacking,254,69.394,48.158,1.132,0.6609,0.70821,105,68,synthetic_role_based_positional_model
RB,Attacking,255,94.86,45.78,0.614,0.90343,0.67324,105,68,synthetic_role_based_positional_model
RB,Attacking,256,46.184,45.62,1.173,0.43985,0.67088,105,68,synthetic_role_based_positional_model
RB,Attacking,257,48.169,55.177,1.052,0.45875,0.81143,105,68,synthetic_role_based_positional_model
